                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.64338,                0.42536,                 0.8878,                0.98826,                0.93939,                0.97015,                0.85709,                    nan,                    nan,                    nan,                0.00036,                0.00036,                0.00036
                      2,                0.60548,                0.38953,                0.87295,                0.99898,                0.93939,                0.95785,                0.85253,                    nan,                    nan,                    nan,              0.0003737,              0.0003737,              0.0003737
